"","photo_id","tienda_id","caption","label","length","stars","len_word"
"1696","D7MXZ8B7ZILxFC1mQTK7ig",NA,"bbq shrimp pork egg roll rice vermicelli","food",49,4.5,7
"1697","D7ZfxWcndLKvc_f6HG0pAw",NA,"salmon salad appetizer","food",27,4,3
"1698","D7o3UaDeEr2hfzpibJm-Kg",NA,"artisan grilled chicken sandwich extra meal","food",60,1.5,6
"1699","D80QW1WwSL8DnUeuw4SWlQ",NA,"yuzu roll","food",9,4,2
"1700","D8CnrcD9Js-QvLs8Sg2aHw",NA,"crab vegetable roll","food",44,4,3
"1701","D8Pipsn5ip8SyQP9WZw7cQ",NA,"mongolian beef","food",14,4,2
"1702","D8UeSRVsCtDPz-TAfxznSA",NA,"cheese bean rib pudding pulled pork corn","food",96,3.5,7
"1703","D8eFFebN9Ynv_cezzc_0AQ",NA,"onion egg yolk medium grass burger","food",80,4,6
"1704","D8eK8Vs_UtbB-7doCX1_kw",NA,"mango sticky rice","food",17,4.5,3
"1705","D8s9E1SFHWQbnA_sy8q4fw",NA,"pork adobo dish","food",52,4.5,3
"1706","D9CDFicY1zoYalVLe17u6g",NA,"veggie fish rice","food",21,4.5,3
"1707","D9Qqh0RC4wZ627P7AKMtBA",NA,"salad","food",17,3.5,1
"1708","D9j441uo-WWhRaYue1Uk_g",NA,"shredded pork tomato sour cream verde fried corn love","food",82,4,9
"1709","DA-H7WtOOQBJynzX9Sluaw",NA,"chicken coconut fried shrimp","food",44,3.5,4
"1710","DA3rk2mftPUQmf6fv1prEQ",NA,"artisan grilled chicken sandwich extra meal","food",60,1.5,6
"1711","DA7kUOevuuwUL5lVoahE0g",NA,"breakfast sandwich","food",39,2,2
"1712","DA7q5QKdLCbVN9VyNp1MHA",NA,"chocolate chip cannoli","food",22,3,3
"1713","DA9IIjg7PuJEqPHGCirxHw",NA,"breakfast","food",39,1.5,1
"1714","DBGBRTZkl5WTBNT8rt_K7A",NA,"shrimp tempura clean","food",51,4,3
"1715","DBy2N2SeN7wMgxULf9VJsg",NA,"raman shrimp","food",23,4,2
"1716","DChu0OeU1QTJBps0GxxYWQ",NA,"egg sunny chorizo crispy corn tortilla bean cheese sauce","food",121,4,9
"1717","DClqQFNsv0iVAGhPRiuCog",NA,"chicken fried rice","food",18,3.5,3
"1718","DCrc9Gs5LJETt_puZuhc8w",NA,"calory double chicken avocado salad","food",49,2,5
"1719","DD8a_FMeYaSe88lDId8Y3w",NA,"pork","food",22,4,1
"1720","DDMFEeZMKyl_IuRuGKT3yg",NA,"steak egg burrito","food",29,4,3
"1721","DDSgOv5PvgNiBwVmiGO8aQ",NA,"pork belly bao fatty","food",54,4,4
"1722","DDeiiBvKtWUCGceSV70VAQ",NA,"bbq pork bun","food",13,3.5,3
"1723","DE3ZY4w2lVgZ-V9ZpUFB0w",NA,"appetizer scallion pancake beef home","food",76,4.5,5
"1724","DEMF0cCrvU1f7pIkSmRz5Q",NA,"red curry beef","food",25,3.5,3
"1725","DEbtPAwvSGJWs3u5pvFZkw",NA,"asian shrimp","food",13,4,2
"1726","DF04ivR-eEJ322b1_bwtmQ",NA,"golden milk latte egg cheese","food",42,4.5,5
"1727","DFDXK_ry_1pdtZU4T3zy_g",NA,"red chili pork taco","food",31,4.5,4
"1728","DG4hnran-qGfKNeXl9OSfA",NA,"angu beef rib creamy coleslaw bbq sauce","food",60,3,7
"1729","DG6ILRFlqvL1M-34T10QRQ",NA,"fry black pepper beef ribeye","food",48,4,5
"1730","DGS8ieLjTIamlbKxI1ntTg",NA,"fried rice peking duck platter","food",44,4,5
"1731","DGibB2eb0NCg8c5TCsp8Nw",NA,"pulled pork belly","food",17,3.5,3
"1732","DHECzznd_XvdTc2EbAziTg",NA,"half rib sandwich pound mushroom swiss burger soup salad","food",116,3.5,9
"1733","DHZn6cU7axr52OsRZvW3dQ",NA,"breaded chicken breast basil tomato sauce garden salad","food",68,2.5,8
"1734","DHw_pFH4k2ZAJ8y_rpClXQ",NA,"chocolate pie monkey bread","food",63,4,4
"1735","DI-wOmXMIFIXhvG4wSFvDA",NA,"pancake breakfast","food",17,3,2
"1736","DJ9O-4E7rBNEYN6XU-T8Hw",NA,"roll","food",16,4.5,1
"1737","DJOQASWIR8kvGnC2fg9eFQ",NA,"chocolate peanut butter lemon meringue pie","food",46,4,6
"1738","DJmWKLQ10R9VOXqZjwbGaw",NA,"special salad vegan gluten free","food",73,4.5,5
"1739","DJurvEC32wQ4YkyCvQ3c8Q",NA,"lamb beef burger","food",20,3.5,3
"1740","DK1riqv_lq8HiRTBxn9YEA",NA,"cinnamon sugar chocolate cupcake","food",58,4,4
"1741","DK1ycC8pKkR7OhduTrN5Eg",NA,"pancettum wrapped pork","food",29,3.5,3
"1742","DKQ00haTCow82lAY7Gkdpw",NA,"matcha roll","food",11,4,2
"1743","DL62G0qw_XNtMb2i8zNUNg",NA,"pork bbq","food",8,4,2
"1744","DLya9bz8mUqc_YMxgkQwqA",NA,"grilled pork sandwich fried egg sausage","food",87,4,6
"1745","DMHst285-WHYbzdaMFHmqw",NA,"roll combo","food",13,4.5,2
"1746","DMX3izroJ5tG_lmh8VtTCw",NA,"beet salad","food",10,4,2
"1747","DMXdeNdm1Z7EFKz1eeFqyQ",NA,"steak egg sauce","food",47,4.5,3
"1748","DNQt_qm8jyKHyP0NcB-etQ",NA,"roasted pork","food",25,4,2
"1749","DNR_0pgrLz63tOBdjyBIrA",NA,"cucumber beet salad","food",23,4.5,3
"1750","DNhWnLfbQbacbuZ0LwqPOw",NA,"kimchi fried rice","food",37,4.5,3
"1751","DOxhsCrH9KYo2n_guK9ltw",NA,"craftkitchen banana chocolate chip","food",58,4,4
"1752","DPvbFqKSdSAQ9oyqX7oRVg",NA,"asian shrimp black bean sauce savory","food",45,3.5,6
"1753","DQ6PQ09XZyS3f-8YONdeLQ",NA,"fettuccine carbonara poached quail egg","food",43,4.5,5
"1754","DQF6_ATJI26m32EPmPym-Q",NA,"shrimp cocktail","food",15,3,2
"1755","DQQVhHZmAjSKGjH8hurNqw",NA,"spider roll","food",11,4.5,2
"1756","DRZ23dMPMMJMevjMCAkyVw",NA,"balsamic beet salad happy","food",38,4,4
"1757","DRgF05HpyNmdxpCWuNKTtg",NA,"roasted chicken salad","food",21,4.5,3
"1758","DSwf6JHaRXGjRUdqp-Cb6Q",NA,"beef halibut","food",16,4,2
"1759","DTR08J-q2f6-XCnnOYGYuQ",NA,"flavorful chocolate bubble waffle","food",36,4,4
"1760","DUJNwn7STtf3uL2ncqUPGw",NA,"shrimp scampi","food",13,3.5,2
"1761","DUK0SrJZznOzYiHcBn9ZLQ",NA,"deviled egg","food",12,4.5,2
"1762","DV1E1EtFJhV0Ok5QKKAJQg",NA,"pork belly steam bun beer poke house","food",80,3.5,7
"1763","DV2OARH-5y-dzWEiKMehqw",NA,"ordered strawberry drink trifectum breakfast egg waffle bacon deliciou","food",110,4,9
"1764","DVJCCKSDViWV7BxdAnD4qQ",NA,"love filling roll","food",38,4,3
"1765","DWFMaTeTVGmuhxAM-qjggw",NA,"kale salad cabbage","food",50,4,3
"1766","DWIdMIoXRCvQ-Lj6RBWEIQ",NA,"shrimp sauteed garlic sauce asparagu tomato angel pastum","food",88,3,8
"1767","DWpaC5fMPMAPtFqcJq6ppA",NA,"thai steak salad","food",16,2.5,3
"1768","DXO0iFlNIUZqbBwmG1F0xg",NA,"roll","food",12,4,1
"1769","DY42LZerJb9ds9SGDih5kA",NA,"deviled egg","food",26,4.5,2
"1770","DYFuqiurovEVw1FOKq83Qg",NA,"steak shrimp","food",16,3.5,2
"1771","D_2rL-1XVMZgNWWnLoFy6g",NA,"buttermilk crispy chicken sandwich extra meal","food",62,1.5,6
"1772","DaMPd7_Z4FBZy6FQDKj9NQ",NA,"hot pork pancake","food",24,4,3
"1773","DaePzJ6sz_JI2LMVKz_cAg",NA,"egg flavor portion potato","food",136,4,4
"1774","DajdVWGOXiyVHOVTG4tE5g",NA,"spicy roll","food",19,3.5,2
"1775","Daq_G6Rro54ZLv2LAMiKfw",NA,"greek salad","food",18,3,2
"1776","Db4_OWoeTjDpz12OwwzUkg",NA,"salad came little bread piece happy heart","food",100,4,7
"1777","DbTHct7meXiuZdzJq3r8EQ",NA,"sandwich","food",13,4,1
"1778","DbgPQZUDGJ3q58_XsQnybg",NA,"japanese lasagna roll","food",21,4.5,3
"1779","DbkTQXfWI-gM-TDYc5EZ4A",NA,"bean salad asparagu radish arugula beer vinaigrette","food",88,4.5,7
"1780","Dc-5voaoTk-8IaRqYF_5oA",NA,"brunch moco beef egg white rice truffle gravy","food",90,4,8
"1781","DcZ3jMnCnT639UUnA3K2KQ",NA,"grilled beef lamb heart chicken tentacle","food",100,4,6
"1782","DcaZv1DsMInkUMEuWMY-AA",NA,"chicken fried steak egg","food",47,4,4
"1783","Dd2w6smuAteGCeIyON0fPw",NA,"shrimp rice bowl","food",30,5,3
"1784","DdWmuZY3B6vJTctdnsP6eQ",NA,"roll","food",13,4,1
"1785","DdhnqQGJrIh8KMpRyj9GwQ",NA,"ham egg mozzarella muffin chipotle sauce","food",88,4,6
"1786","DdjwbE34qVOabTk26DqA5g",NA,"beef brisket noodle","food",39,4.5,3
"1787","DdlzZQbAm-WFsydZ3s2V5Q",NA,"garden salad miso soup","food",26,3.5,4
"1788","Ddmwwz-Xo_nCWxegJcfTqQ",NA,"fried rice","food",36,4,2
"1789","DdvzgheSgXMufkm_QW3gXQ",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,2,9
"1790","De2HGfJCngqrryyJSnyr5g",NA,"soup beef","food",22,4,2
"1791","Dehp2f5ZcWu3408HLrXJRQ",NA,"miso butterscotch pudding chocolate cheesecake strawberry coconut cream cake","food",111,3.5,9
"1792","Des-VoUuCcq5BSkzzv7gng",NA,"shrimp","food",17,4,1
"1793","Df18W3zalnS_TN17C09yZQ",NA,"chile tempura shrimp pickled aji salsa","food",62,4.5,6
"1794","Df6k5DvrnJJsUr6V9Qrbmg",NA,"brownie ice cream chocolate","food",37,4.5,4
"1795","DfAs7l6aVDR0TXAr0ryfYw",NA,"chili lime chicken salad","food",24,4,4
"1796","DfCS8ClBI0G8k8BQqBDOVw",NA,"caesar salad","food",12,3,2
"1797","DfDNFP9pIFnW_epiX5jnuw",NA,"beef cheek","food",11,3.5,2
"1798","DftQABu8VQzO-jLKfZX-XA",NA,"short chocolate chip buttermilk pancake","food",49,3,5
"1799","Dg905rbEEEU8KkXpmSUa5g",NA,"chocolate peanut butter cup cookie","food",34,4,5
"1800","DgZ8jUCBcgRrT5gBd5uCaw",NA,"shrimp kale deliciou","food",49,4,3
"1801","Dhp-xSiF7AaH5c3rJVhy3w",NA,"chocolate tre leche","food",20,4.5,3
"1802","Dhys_gR0IT8VA3u-wOOKjw",NA,"beef tongue","food",11,4,2
"1803","DizhCyQf10ZeUzifgx3WlA",NA,"shrimp","food",13,3.5,1
"1804","Dj06dVabbpxbxEPgt3zxrQ",NA,"pizza salad lunch special","food",32,4,4
"1805","Dj61xFNVHmAlods7zvvjKQ",NA,"fried tomato sandwich","food",27,4.5,3
"1806","DjBghmW_Ghm81oCnVmyGgA",NA,"egg brussel","food",24,4,2
"1807","DjPJWrsUn3i8a3uuAGiR3Q",NA,"sesame ball red bean black rice coconut milk","food",56,4,8
"1808","DkId8gSsO_u2hQqvEYrPJA",NA,"spicy tuna roll","food",33,4.5,3
"1809","DkLNYX6gcYBB2_DCDmrT6w",NA,"dessert chocolate ganache golden raisin","food",60,4.5,5
"1810","DkpN1z4rZcEa_PG4UckU-w",NA,"winterliciou beet belgian salad goat cheese","food",75,4,6
"1811","DlN5Mk3q9pEm6KKc9gRPhg",NA,"breakfast burrito","food",37,4.5,2
"1812","DlbvMmdI8HTxKGBujEcDHA",NA,"shrimp wonton soup veggie roll house","food",57,2,6
"1813","DlyAUtn-7HVmqjIDR5Myaw",NA,"beef shawarma grilled served","food",75,3,4
"1814","DmpnpqLHkM3fxgc41CYTvQ",NA,"oxtail rice salty creamy dish","food",100,4.5,5
"1815","DmxoHNtRcFkvis-Q0U3GtQ",NA,"roasted pork","food",17,4.5,2
"1816","Dn0I0YaOyqh2YYpPaUXdKg",NA,"christma chocolate cake","food",47,4.5,3
"1817","DnM8bjElnDomr2LkjqsBPA",NA,"egg","food",22,4,1
"1818","DnQRV44MxnBr0UcxSwtsNw",NA,"beef chow","food",13,4,2
"1819","DnVM6vc5019FEMQKCbMkGQ",NA,"belgian chocolate pancake","food",26,2,3
"1820","DoAjaUfvh7khQKsUTh-AgA",NA,"sushi fish rice","food",80,3.5,3
"1821","DoZCgFsaVLMGFldNVdaeug",NA,"banana berry caramel crepe breakfast","food",42,2.5,5
"1822","DoaD1c-o2Ola0QukI-nsaA",NA,"deliciou sandwich","food",38,3.5,2
"1823","DotG9h4PwUAS9l7z-WyXGg",NA,"deviled egg","food",12,4,2
"1824","DpoGZysdCTUoeEKL2b7T8A",NA,"parmesan crusted chicken salad","food",30,4,4
"1825","DqBi5YoYFuOxMfrPtyQLHg",NA,"beef bibimbap","food",13,3.5,2
"1826","DqeIYQOcW2MC9CwLxJeSGA",NA,"house special grilled pork rib","food",31,3.5,5
"1827","Dqxkh6y8TaGIdr15CCWYqw",NA,"special salad calamari tempura","food",85,4,4
"1828","DrVtTRKWtpfhxQdmDL4zqg",NA,"pork vermicelli","food",15,4,2
"1829","DsP_zZ8R2J3Cy20ERH_9lg",NA,"sausage egg breakfast potato","food",101,4,4
"1830","DssJHtw9mLa7YI3r9rfCxg",NA,"shrimp kebab","food",18,4.5,2
"1831","DvnT1PFGTkCS4oIV6cavvg",NA,"bbq pork","food",8,3,2
"1832","Dw1k03qUJPsjR7m_tyMckA",NA,"vegan beef taco","food",25,4.5,3
"1833","DxeOdO5siFR3KFi0Gk3ttg",NA,"beef pad thai","food",22,4,3
"1834","DxfJw8qxsrKHBvWB6XsxHQ",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,1,9
"1835","Dxf_XeIkEU-1YFNJhMs_ew",NA,"spanish latte hot chocolate honey toast","food",49,4,6
"1836","Dy1KwFHWxH6BCKlc5Bn8AA",NA,"chicken sandwich wheat bun burger rosemary fry","food",70,4,7
"1837","DyN0gxcPdhNFDRsJc5vmvw",NA,"shrimp sauteed garlic sauce asparagu tomato angel pastum","food",88,3,8
"1838","DyYWdyQEOuGOhurhevVwCw",NA,"pan fried noodle shrimp beef chicken","food",48,3,6
"1839","DyaDVLn9TrrJ_rpooy08ug",NA,"baked crab shrimp pepper","food",54,3.5,4
"1840","DyfBwf1pWcOwLKWZ7qhq-A",NA,"lentil salad","food",20,3.5,2
"1841","DykLxKV9hLDpKF-ldAFQlg",NA,"chocolate layered cake","food",22,4,3
"1842","DzIaaRVT2PW9qMab3KKV4g",NA,"sushi bento box came miso soup noodle salad","food",53,3.5,8
"1843","DzRc5AcQJb4BE0xjTYzCng",NA,"californium roll","food",15,4,2
"1844","DzaaHRmKuQoRiy75HZVmTw",NA,"shrimp tempura roll","food",19,3.5,3
"1845","E-0_-BOpY_xDCuGDvGRt5g",NA,"chicken sandwich big","food",44,4.5,3
"1846","E-Culf8pnI6_510yqRrieQ",NA,"seafood salad","food",13,4.5,2
"1847","E-NSC4TAcwWjjiuARgU7Hw",NA,"steak salad","food",15,4,2
"1848","E0DzeS0PWD1KfPs-WmF94g",NA,"greek salad","food",18,3,2
"1849","E0E3pSaFsN4PBlIio6fa5w",NA,"donut chocolate raspberry cream","food",57,4,4
"1850","E0HHtWopLQFAGIMXk_OPaQ",NA,"hong kong style egg waffle","food",32,4.5,5
"1851","E0Q13OW7TFsTnu_vPVJXSQ",NA,"steak egg","food",15,4.5,2
"1852","E1CEMh5q4uDDAUGQtDHGQw",NA,"schnitzel sandwich served lettuce tomato fresh avocado house sauce","food",88,4,9
"1853","E1DIHz0WLCXngleUuvHvRQ",NA,"strawberry vanilla crepe breakfast","food",36,2.5,4
"1854","E1T7zvb25wqTKq9rify9BQ",NA,"egg salad sandwich arugula","food",47,4,4
"1855","E1VWOydoxHxxoCvah_BwWw",NA,"bird deviled egg candied jalapeno pepper bacon","food",70,4.5,7
"1856","E1Y2x4iVz1jMzpLAbA89SQ",NA,"salad water","food",44,3.5,2
"1857","E1YeqfAZxJy7MDy3tIzZKA",NA,"pastry breakfast special","food",29,4,3
"1858","E2PwtOSdItCp23uhSpU2_A",NA,"kale arugula salad","food",27,3.5,3
"1859","E2eUGitEGwM8AO9JpGI87A",NA,"tuna salad toast","food",16,4.5,3
"1860","E2wHuW3bCMuKgE8Y4jz9WQ",NA,"pork bun","food",9,4,2
"1861","E2zw081nSBiLUW-FH1MzQw",NA,"roll crunchy californium","food",51,3.5,3
"1862","E3GWMp8t4_O8KHqP3Jwoyg",NA,"oreo cookie dusted rice treat","food",62,3.5,5
"1863","E3hZeXAGPOsaGc2v0Gowtg",NA,"spicy egg cheese panini prosciutto","food",39,4.5,5
"1864","E3jJwxsqkuCz_Hchr57k1g",NA,"kaftum beef pizza","food",16,4,3
"1865","E3miekkTK-NiLEf0kyUBEA",NA,"house porchettum sandwich","food",24,4.5,3
"1866","E3zCdmAJ_xQEVq4KLMF7og",NA,"huge shrimp seafood tofu","food",31,3.5,4
"1867","E45F2BQT1QAAHXJ4dtVMCw",NA,"tofu slice salad","food",17,3.5,3
"1868","E4Y7Jy-RXkbApdak0duF0w",NA,"pink box doughnut cake chocolate frosting shredded coconut","food",104,4,8
"1869","E4_89MRDbmx3W1CFjU7IyQ",NA,"arugula salad","food",13,4,2
"1870","E4qnFu70PGN8uxpCQcNfDA",NA,"salmon roll","food",17,5,2
"1871","E5-rcdmkgoJHwWtFI25ATA",NA,"garlic shrimp","food",13,4.5,2
"1872","E5NgsU0IX_piyIM58bGxYA",NA,"grilled shrimp vermicelli salad","food",31,4,4
"1873","E5_71G3NiYcjZnswpYVeow",NA,"salad","food",39,4.5,1
"1874","E67g8WrGPsUQn9INYzBhQA",NA,"french toast egg bacon","food",32,4,4
"1875","E6m0p-wT5oIyq45AttaEZw",NA,"crab pork bao","food",25,3,3
"1876","E6sKCv6n5FyT5w82ytGGuQ",NA,"californium chicken sandwich","food",27,3,3
"1877","E6zggNX8HJvAZSKJ8-QU0A",NA,"pork belly grill set dish","food",40,4,5
"1878","E7xO0k_5E_wtewAqEEGLHA",NA,"torched roll shrimp","food",38,4,3
"1879","E884lmjD2I1QsEDMd9jP5w",NA,"herb scrambled egg","food",19,4,3
"1880","E8HFAi21-EqFbS7gpNLoIw",NA,"pork dumpling spicy sauce","food",29,3,4
"1881","E8XfAMFtM7hZg8W6vWWw7w",NA,"meatloaf avocado salad salmon bruschettum","food",55,4,5
"1882","E8nSnuFshdbuamtoHQvi3Q",NA,"black tiger roll","food",18,4.5,3
"1883","E93dG5jMs_Jc9XYUu7QE7A",NA,"shrimp scampi","food",13,4,2
"1884","E9ZJnHPROdCnopP8ZfaGDg",NA,"appetizer chile lime shrimp","food",53,4,4
"1885","EAIi1AVWmG6e4cyfdIsnyg",NA,"big breakfast biscuit scrambled egg hot sausage hash brown","food",80,1.5,9
"1886","EAK8gy8XOYGaq8kG8MqWow",NA,"veggie roll","food",11,3.5,2
"1887","EAa48AKu_qguH-NdXThwtg",NA,"latte veggie bagel sandwich","food",31,4,4
"1888","EAouOmmH31pFNqaXhQanRQ",NA,"ham cheese sandwich","food",23,4,3
"1889","EBDNguvc_1M04KotQ1pyYQ",NA,"roll big","food",31,4,2
"1890","ECGmLDbZKjG_hgEuv9fg3A",NA,"egg benedict","food",24,3,2
"1891","ED5aNgZ3sWKYGF6KMsvKfw",NA,"organic salad lemon vinaigrette","food",72,4.5,4
"1892","EDwzc7p0-I5U9QokEmWeUw",NA,"chocolate cream pie","food",29,4.5,3
"1893","EEiyG517H-NAfSlkRpoiCw",NA,"pork vegetable set","food",64,4,3
"1894","EFXLV_Q5_W3zqHQHmZmwmA",NA,"pumpkin ice cream cone dark chocolate","food",70,4.5,6
"1895","EFubfGYq1nhwnzm-qrx6gg",NA,"rib shrimp","food",25,3.5,2
"1896","EGE0BAsck0yLOX13NX_G2w",NA,"cinnamon roll","food",15,4,2
"1897","EGTGcMTQHxoNQ6oP145Rqg",NA,"avocado roll happy","food",35,4.5,3
"1898","EH51uADaHCvvyj6zVaXCAw",NA,"white chocolate blueberry scone","food",31,4.5,4
"1899","EIHQv68JNJT_eTUKuKPHDA",NA,"sandwich plate served slouse grapefruit","food",89,3.5,5
"1900","EIaIUYsY2lz8zp1bzlnuMw",NA,"dark chocolate cupcake strawberry","food",55,3.5,4
"1901","EIuCq-21-W3h8x4Ui2gORQ",NA,"fried rice chinese sausage egg chicken curry","food",88,3.5,7
"1902","EJJBDOM-xE8Cx_hU9ep5Vw",NA,"scratch chocolate chip cooky","food",48,4,4
"1903","EK5GkoPBkC5fng9vFPTxow",NA,"fried rice chicken shrimp","food",44,4,4
"1904","EK6ZFH1gNUj1XcCt3_FicA",NA,"salmon kimchi shrimp bowl fresh","food",55,4,5
"1905","EL7dzQBuOWAe-ZNtSX6Nfg",NA,"beef kebab rice","food",20,4,3
"1906","ELWpXpjxLYJW7F0S_8vyvw",NA,"chocolate","food",15,4,1
"1907","EL_or74qGAkbaa_S0aDYqQ",NA,"beef","food",13,4,1
"1908","EM1T5piXqLmseAYB2OTqqw",NA,"beef","food",13,4,1
"1909","EM45INRiMDHpeSCa1k11iw",NA,"egg burger brunch","food",41,3.5,3
"1910","EMYgRLnEJgEQFC85mW8Obg",NA,"chipotle chicken scrambled egg avocado wrap","food",46,3.5,6
"1911","EMaEV2trI9y3Zzk2JgabrA",NA,"beef cheek","food",11,4.5,2
"1912","EMjp6ze4YNqDjIctW7nXdA",NA,"beef baguette swiss cheese","food",32,4.5,4
"1913","EMrftWWHx6Aka3F8BjTU5A",NA,"dark chocolate brussel roasted chestnut puree","food",119,4.5,6
"1914","EMtFDCN7zZuAlVUgGjWl0w",NA,"shrimp beef chicken tofu veggie rice","food",90,3.5,6
"1915","ENN-oLsCO6BoAvR56cj6xg",NA,"roast duck bbq pork chinese rice love","food",124,4,7
"1916","ENQbMa905c_8CX_bexb3ew",NA,"pad thai chicken shrimp","food",32,4.5,4
"1917","ENm89bWyMLdFhrThb_RcAA",NA,"ground pork chicken bone","food",45,4,4
"1918","ENwYZNLC1olwwmcHert1Vg",NA,"chocolate chip cookie","food",21,4.5,3
"1919","EP0VkRL2B03dRgI6gbnR_A",NA,"greek salad","food",19,4,2
"1920","EP5u9LO60lmzKqKN26ERaw",NA,"pulled pork taco","food",16,4,3
"1921","EPELUTXs9ImCZ_wUT9bkTg",NA,"fetum beef","food",22,4,2
"1922","ERLXZKkoxjNA8t5fQTEH9w",NA,"salad","food",10,3.5,1
"1923","ERLro6UhsOWgFz9de6EPwQ",NA,"steamed shrimp fish seafood spicy sauce","food",72,4,6
"1924","ES93dGyZoPSQcdUqGTU5_w",NA,"special beef noodle combo small","food",50,4.5,5
"1925","ES_QWOOnUfECz_04rQ6SOw",NA,"chocolate milk almond butter crisp","food",62,4,5
"1926","EUFmbWGdkb8vQP_xtOvRhA",NA,"honey butter sandwich","food",21,4,3
"1927","EUjXHBkd6UX3mdXDchkORw",NA,"asian chopped salad","food",19,3,3
"1928","EUmrIkUq1FdCmH09a6h-6A",NA,"taco salad","food",10,3.5,2
"1929","EVE_bLm5tDvyW9CrVoEI3Q",NA,"kimchi shrimp tuna","food",25,4,3
"1930","EW-yAZ65SPBufdqjDbHsEQ",NA,"cheese pulled pork caramelized onion sandwich truffle rosemary chip","food",91,4.5,9
"1931","EWJEiR8yl-Seqa3vzovkeQ",NA,"chocolate icecream waffle banana oreo","food",47,3.5,5
"1932","EWa_HAaJe26pHzyPloC3CA",NA,"half fat bbq pork","food",42,3.5,4
"1933","EWdWqIyOqNfGRPASMY2wtQ",NA,"gloriou pork bbq belly fresh pretzel bun home","food",120,3.5,8
"1934","EXgrX-7VWcZ6TuB_Q9KiTw",NA,"salad","food",11,3,1
"1935","EYTCbsxXAB5WOvrPeylpdg",NA,"tempura shrimp","food",27,2.5,2
"1936","EYql_tzyLV-98qOhpy0i1g",NA,"crispy roll","food",12,3.5,2
"1937","EZKnyzbIKtnu1XiT8L4Zlg",NA,"cranberry oatmeal cookie chocolate chip","food",64,3.5,5
"1938","EZOm9VBP7nhTaoF6PABi-A",NA,"banana cream pie caramel sauce chocolate shaving yummy","food",105,4,8
"1939","E_QrlSTX8q790DLw5kZUfQ",NA,"duck waffle confit fried egg maple bourbon syrup","food",55,3.5,8
"1940","E_m0apHD5K7bYQdqQuWHIQ",NA,"cherry pie hot chocolate","food",28,3.5,4
"1941","E_xfqfOR05ZY6CR4kiiP7A",NA,"greek salad","food",18,2.5,2
"1942","EagXuyf7wEW1eMtmuFJzDw",NA,"turkey sausage egg white spinach breakfast latte","food",65,2.5,7
"1943","EapZss6bb6ELbzWejlkHfQ",NA,"red shrimp salad pepper sauce","food",38,4,5
"1944","EbBy3O_6F04vPLTr104FCw",NA,"strawberry vanilla crepe breakfast","food",36,2,4
"1945","EbqxqrXgp-llhd2ogbOX0w",NA,"tomato salad","food",12,4.5,2
"1946","EbtlD-CI7FR0vEQKC7B1jw",NA,"beef cheek","food",30,4.5,2
"1947","EbxA2VF3-p6J6-ajfS4mWw",NA,"beef chicken","food",31,4.5,2
"1948","EcfXOI6I7N-E8jy9neRKxA",NA,"egg tart","food",16,3,2
"1949","EdZWVpKaCyQVc7UPGjKy6Q",NA,"fried roll","food",33,3,2
"1950","EdqOTkKz61X_C1tIo_r67w",NA,"roll","food",21,3.5,1
"1951","Ee5aQP9BC9E1oW0AqWMFFA",NA,"beef","food",80,3.5,1
"1952","EefQ_1_beEUykDIBQ2HTqA",NA,"salad","food",14,4,1
"1953","Eg1LTaWWsbN6p1IMQn3ctA",NA,"oreo chocolate chip brownie stuffed cookie","food",95,4.5,6
"1954","EgC8axtU4tyTdLn1VD6WZQ",NA,"spicy tuna rice cracker","food",23,4,4
"1955","EgouL3EHD1d8MYtDkMGUdg",NA,"fried rice steamed","food",42,3.5,3
"1956","EhirEM-lAlGCFBD1vWiFxw",NA,"roll tuna spicy crab avocado asparagu seaweed","food",85,4,7
"1957","Ej4uRIqDidjMoJxBNg9Iug",NA,"chicken taco relleno enchilada rice bean","food",64,4,6
"1958","EjhqtFtkwtBjejDrnCRnEg",NA,"grilled chicken chorizo breakfast burrito","food",44,4,5
"1959","EjwEJGN6d6mk7XALy5AfWg",NA,"special caramelized shrimp","food",54,3.5,3
"1960","EkCHOQbG6_oVwlZO-CMYoQ",NA,"artisan grilled chicken sandwich extra meal","food",60,1.5,6
"1961","EkNw5CJHjdRw1KgN7VXIZQ",NA,"grilled lamb souvlaki plate fetum fry salad","food",62,4.5,7
"1962","EkNw8YrKu5Rg8tlVfDDxjQ",NA,"roll","food",9,3.5,1
"1963","El7ooCZMRkgp5Yxqpb2vaw",NA,"ribeye salad lunch","food",33,4,3
"1964","ElgbmT-JrXqCtiVMIUnBhQ",NA,"beer steamed shrimp winter seasonal","food",47,3.5,5
"1965","Eln1z7TntJbR7M7j3sYfBg",NA,"toro roll chri white dragon order","food",132,3.5,6
"1966","EnJuMc38fzdxmJ8NxNxbhw",NA,"chicken breast slice rice potato hot sauce","food",77,2.5,7
"1967","Enbe4fGknaumnTzTld5xOg",NA,"chocolate iced raspberry filled glazed doughnut","food",97,3,6
"1968","EnfkAsmwztUS7XpJK2Obqw",NA,"buttermilk crispy chicken sandwich extra meal","food",62,1.5,6
"1969","EoR8lmrHogtMrCCRSg2AVw",NA,"roasted beet salad","food",44,4,3
"1970","EoeFn1EwxjybufPOhR6Mqg",NA,"breakfast burrito","food",17,4.5,2
